input_path,input_name,group_label,sequence_index,sequence_key,source_name,video_name,clip_name,source_path,source_file,frame_index
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,32
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,33
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,34
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,35
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,36
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,37
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,38
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,39
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,40
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,41
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,42
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,43
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,44
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,45
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,46
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,47
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,48
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,49
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,50
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,51
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,52
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,53
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,54
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,55
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,56
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,57
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,58
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,59
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,60
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,61
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,62
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,63
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,64
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,65
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,66
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,67
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,68
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,69
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,70
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,71
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,72
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,73
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,74
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,75
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,76
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,77
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,78
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,79
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,80
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,81
collection/ruiheadstudio/flame_collections/talkvid/per_clip/videoLDJh_1tp9OE-scene236.npy,videoLDJh_1tp9OE-scene236,talkvid,0,videoLDJh_1tp9OE-scene236::seq_00000,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47__videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236,https://youtu.be/LDJh_1tp9OE?si=zIo6EG86IRYSwr47,videoLDJh_1tp9OE-scene236.mp4,82
